id,title,abstract
58,Analisis Sentimen Ulasan Aplikasi Menggunakan Metode Deep Learning pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan analisis sentimen ulasan aplikasi dengan memanfaatkan metode Deep Learning. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode Deep Learning diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
59,Rekomendasi Produk E‑Commerce Menggunakan Metode K‑Means pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan rekomendasi produk e‑commerce dengan memanfaatkan metode K‑Means. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode K‑Means diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
60,Analisis Pola Transportasi Kota Menggunakan Metode K‑Nearest Neighbor pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan analisis pola transportasi kota dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
61,Analisis Kepuasan Pelanggan Menggunakan Metode Support Vector Machine pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan analisis kepuasan pelanggan dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
62,Analisis Kinerja Akademik Mahasiswa Menggunakan Metode Convolutional Neural Network pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan analisis kinerja akademik mahasiswa dengan memanfaatkan metode Convolutional Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Convolutional Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
63,Pengenalan Wajah Menggunakan Metode Gradient Boosting pada data citra medis,Penelitian ini bertujuan untuk melakukan pengenalan wajah dengan memanfaatkan metode Gradient Boosting. Dataset yang digunakan berasal dari berbagai sumber pada data citra medis. Metode Gradient Boosting diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
64,Klasifikasi Penyakit Jantung Menggunakan Metode XGBoost pada data berita online,Penelitian ini bertujuan untuk melakukan klasifikasi penyakit jantung dengan memanfaatkan metode XGBoost. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode XGBoost diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
65,Deteksi Penipuan Transaksi Menggunakan Metode Recurrent Neural Network pada data kesehatan,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
66,Analisis Kinerja Akademik Mahasiswa Menggunakan Metode Gradient Boosting pada data berita online,Penelitian ini bertujuan untuk melakukan analisis kinerja akademik mahasiswa dengan memanfaatkan metode Gradient Boosting. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode Gradient Boosting diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
67,Deteksi Penipuan Transaksi Menggunakan Metode DBSCAN pada data berita online,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
68,Sistem Rekomendasi Film Menggunakan Metode DBSCAN pada data akademik universitas,Penelitian ini bertujuan untuk melakukan sistem rekomendasi film dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
69,Analisis Pola Transportasi Kota Menggunakan Metode Convolutional Neural Network pada data kesehatan,Penelitian ini bertujuan untuk melakukan analisis pola transportasi kota dengan memanfaatkan metode Convolutional Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode Convolutional Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
70,Deteksi Penipuan Transaksi Menggunakan Metode XGBoost pada data akademik universitas,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode XGBoost. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode XGBoost diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
71,Clustering Data Mahasiswa Menggunakan Metode Random Forest pada data akademik universitas,Penelitian ini bertujuan untuk melakukan clustering data mahasiswa dengan memanfaatkan metode Random Forest. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode Random Forest diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
72,Klasifikasi Penyakit Jantung Menggunakan Metode Recurrent Neural Network pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan klasifikasi penyakit jantung dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
73,Prediksi Cuaca Menggunakan Metode Support Vector Machine pada data akademik universitas,Penelitian ini bertujuan untuk melakukan prediksi cuaca dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
74,Prediksi Harga Rumah Menggunakan Metode Deep Learning pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan prediksi harga rumah dengan memanfaatkan metode Deep Learning. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Deep Learning diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
75,Deteksi Penipuan Transaksi Menggunakan Metode Random Forest pada sistem e‑commerce,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode Random Forest. Dataset yang digunakan berasal dari berbagai sumber pada sistem e‑commerce. Metode Random Forest diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
76,Analisis Topik Dokumen Berita Menggunakan Metode Deep Learning pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan analisis topik dokumen berita dengan memanfaatkan metode Deep Learning. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Deep Learning diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
77,Analisis Sentimen Media Sosial Menggunakan Metode Recurrent Neural Network pada dataset media sosial,Penelitian ini bertujuan untuk melakukan analisis sentimen media sosial dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada dataset media sosial. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
78,Deteksi Penipuan Transaksi Menggunakan Metode Decision Tree pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode Decision Tree. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Decision Tree diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
79,Deteksi Serangan Jaringan Menggunakan Metode Recurrent Neural Network pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan deteksi serangan jaringan dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
80,Analisis Sentimen Ulasan Aplikasi Menggunakan Metode DBSCAN pada data kesehatan,Penelitian ini bertujuan untuk melakukan analisis sentimen ulasan aplikasi dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
81,Sistem Rekomendasi Film Menggunakan Metode Support Vector Machine pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan sistem rekomendasi film dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
